?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany50-DFN-1month-200410

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 1month
  time  = 200410
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany50
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Aachen ( 6.04 50.76 )
  Augsburg ( 10.90 48.33 )
  Bayreuth ( 11.59 49.93 )
  Berlin ( 13.39 52.52 )
  Bielefeld ( 8.50 52.04 )
  Braunschweig ( 10.55 52.28 )
  Bremen ( 8.85 53.11 )
  Bremerhaven ( 8.58 53.54 )
  Chemnitz ( 12.93 50.84 )
  Darmstadt ( 8.65 49.89 )
  Dortmund ( 7.45 51.51 )
  Dresden ( 13.73 51.03 )
  Duesseldorf ( 6.77 51.25 )
  Erfurt ( 11.04 50.98 )
  Essen ( 7.02 51.46 )
  Flensburg ( 9.45 54.77 )
  Frankfurt ( 8.71 50.12 )
  Freiburg ( 7.80 47.98 )
  Fulda ( 9.69 50.56 )
  Giessen ( 8.67 50.57 )
  Greifswald ( 13.40 54.09 )
  Hamburg ( 9.99 53.57 )
  Hannover ( 9.72 52.38 )
  Kaiserslautern ( 7.75 49.43 )
  Karlsruhe ( 8.41 49.01 )
  Kassel ( 9.51 51.32 )
  Kempten ( 10.32 47.72 )
  Kiel ( 10.12 54.34 )
  Koblenz ( 7.52 50.40 )
  Koeln ( 6.87 50.94 )
  Konstanz ( 9.18 47.66 )
  Leipzig ( 12.38 51.34 )
  Magdeburg ( 11.64 52.14 )
  Mannheim ( 8.49 49.49 )
  Muenchen ( 11.57 48.15 )
  Muenster ( 7.60 51.97 )
  Norden ( 7.21 53.60 )
  Nuernberg ( 11.03 49.57 )
  Oldenburg ( 8.21 53.11 )
  Osnabrueck ( 8.03 52.28 )
  Passau ( 13.46 48.57 )
  Regensburg ( 12.09 49.00 )
  Saarbruecken ( 7.03 49.23 )
  Schwerin ( 11.45 53.55 )
  Siegen ( 8.03 50.91 )
  Stuttgart ( 9.10 48.74 )
  Trier ( 6.68 49.75 )
  Ulm ( 9.99 48.40 )
  Wesel ( 6.37 51.39 )
  Wuerzburg ( 9.97 49.78 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.019199 UNLIMITED
  Hamburg_Wuerzburg ( Hamburg Wuerzburg ) 1 0.01401 UNLIMITED
  Kassel_Giessen ( Kassel Giessen ) 1 0.310001 UNLIMITED
  Wuerzburg_Schwerin ( Wuerzburg Schwerin ) 1 0.005951 UNLIMITED
  Ulm_Kaiserslautern ( Ulm Kaiserslautern ) 1 0.000011 UNLIMITED
  Regensburg_Magdeburg ( Regensburg Magdeburg ) 1 0.014446 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 1.859533 UNLIMITED
  Frankfurt_Kaiserslautern ( Frankfurt Kaiserslautern ) 1 11.573267 UNLIMITED
  Bayreuth_Berlin ( Bayreuth Berlin ) 1 0.177474 UNLIMITED
  Magdeburg_Muenster ( Magdeburg Muenster ) 1 0.017801 UNLIMITED
  Erfurt_Norden ( Erfurt Norden ) 1 0.000481 UNLIMITED
  Magdeburg_Nuernberg ( Magdeburg Nuernberg ) 1 0.02247 UNLIMITED
  Osnabrueck_Bremen ( Osnabrueck Bremen ) 1 0.027517 UNLIMITED
  Dresden_Berlin ( Dresden Berlin ) 1 3.168072 UNLIMITED
  Passau_Oldenburg ( Passau Oldenburg ) 1 0.005943 UNLIMITED
  Freiburg_Kaiserslautern ( Freiburg Kaiserslautern ) 1 0.000464 UNLIMITED
  Schwerin_Essen ( Schwerin Essen ) 1 0.010467 UNLIMITED
  Bremerhaven_Berlin ( Bremerhaven Berlin ) 1 0.086446 UNLIMITED
  Muenster_Karlsruhe ( Muenster Karlsruhe ) 1 0.004086 UNLIMITED
  Passau_Fulda ( Passau Fulda ) 1 0.000014 UNLIMITED
  Duesseldorf_Flensburg ( Duesseldorf Flensburg ) 1 0.000279 UNLIMITED
  Bayreuth_Braunschweig ( Bayreuth Braunschweig ) 1 0.39124 UNLIMITED
  Kaiserslautern_Frankfurt ( Kaiserslautern Frankfurt ) 1 61.434651 UNLIMITED
  Giessen_Siegen ( Giessen Siegen ) 1 0.002588 UNLIMITED
  Greifswald_Darmstadt ( Greifswald Darmstadt ) 1 2.640635 UNLIMITED
  Karlsruhe_Magdeburg ( Karlsruhe Magdeburg ) 1 0.011747 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 4.23051 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 91.874812 UNLIMITED
  Bremen_Greifswald ( Bremen Greifswald ) 1 0.059876 UNLIMITED
  Muenchen_Kaiserslautern ( Muenchen Kaiserslautern ) 1 0.540902 UNLIMITED
  Wuerzburg_Bremerhaven ( Wuerzburg Bremerhaven ) 1 0.000612 UNLIMITED
  Kassel_Erfurt ( Kassel Erfurt ) 1 4.543161 UNLIMITED
  Bayreuth_Duesseldorf ( Bayreuth Duesseldorf ) 1 0.001009 UNLIMITED
  Saarbruecken_Siegen ( Saarbruecken Siegen ) 1 0.002115 UNLIMITED
  Darmstadt_Osnabrueck ( Darmstadt Osnabrueck ) 1 0.900058 UNLIMITED
  Essen_Kiel ( Essen Kiel ) 1 0.017005 UNLIMITED
  Muenster_Bremen ( Muenster Bremen ) 1 0.001433 UNLIMITED
  Regensburg_Schwerin ( Regensburg Schwerin ) 1 0.021024 UNLIMITED
  Siegen_Osnabrueck ( Siegen Osnabrueck ) 1 0.001085 UNLIMITED
  Berlin_Magdeburg ( Berlin Magdeburg ) 1 0.432656 UNLIMITED
  Oldenburg_Bremen ( Oldenburg Bremen ) 1 0.382728 UNLIMITED
  Mannheim_Muenster ( Mannheim Muenster ) 1 0.006728 UNLIMITED
  Bayreuth_Kassel ( Bayreuth Kassel ) 1 0.015684 UNLIMITED
  Berlin_Freiburg ( Berlin Freiburg ) 1 0.00068 UNLIMITED
  Giessen_Greifswald ( Giessen Greifswald ) 1 0.004088 UNLIMITED
  Konstanz_Koeln ( Konstanz Koeln ) 1 0.000036 UNLIMITED
  Frankfurt_Darmstadt ( Frankfurt Darmstadt ) 1 23.188428 UNLIMITED
  Kaiserslautern_Koeln ( Kaiserslautern Koeln ) 1 0.872879 UNLIMITED
  Muenchen_Passau ( Muenchen Passau ) 1 0.208662 UNLIMITED
  Duesseldorf_Kempten ( Duesseldorf Kempten ) 1 0.000044 UNLIMITED
  Magdeburg_Erfurt ( Magdeburg Erfurt ) 1 1.691487 UNLIMITED
  Freiburg_Bremen ( Freiburg Bremen ) 1 0.000051 UNLIMITED
  Ulm_Hamburg ( Ulm Hamburg ) 1 0.000007 UNLIMITED
  Saarbruecken_Koeln ( Saarbruecken Koeln ) 1 0.04444 UNLIMITED
  Freiburg_Regensburg ( Freiburg Regensburg ) 1 0.000056 UNLIMITED
  Augsburg_Duesseldorf ( Augsburg Duesseldorf ) 1 0.011437 UNLIMITED
  Chemnitz_Duesseldorf ( Chemnitz Duesseldorf ) 1 0.054275 UNLIMITED
  Berlin_Wuerzburg ( Berlin Wuerzburg ) 1 0.116185 UNLIMITED
  Regensburg_Osnabrueck ( Regensburg Osnabrueck ) 1 0.01814 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.001713 UNLIMITED
  Erfurt_Hannover ( Erfurt Hannover ) 1 0.888206 UNLIMITED
  Braunschweig_Fulda ( Braunschweig Fulda ) 1 0.006778 UNLIMITED
  Nuernberg_Kaiserslautern ( Nuernberg Kaiserslautern ) 1 0.016982 UNLIMITED
  Koeln_Darmstadt ( Koeln Darmstadt ) 1 2.988621 UNLIMITED
  Erfurt_Frankfurt ( Erfurt Frankfurt ) 1 57.696509 UNLIMITED
  Essen_Darmstadt ( Essen Darmstadt ) 1 2.170751 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.639953 UNLIMITED
  Konstanz_Nuernberg ( Konstanz Nuernberg ) 1 0.000002 UNLIMITED
  Siegen_Kassel ( Siegen Kassel ) 1 0.016393 UNLIMITED
  Oldenburg_Greifswald ( Oldenburg Greifswald ) 1 0.027114 UNLIMITED
  Konstanz_Oldenburg ( Konstanz Oldenburg ) 1 0.000009 UNLIMITED
  Darmstadt_Karlsruhe ( Darmstadt Karlsruhe ) 1 0.654667 UNLIMITED
  Kempten_Norden ( Kempten Norden ) 1 0.000002 UNLIMITED
  Essen_Regensburg ( Essen Regensburg ) 1 0.039053 UNLIMITED
  Dortmund_Oldenburg ( Dortmund Oldenburg ) 1 0.054908 UNLIMITED
  Duesseldorf_Norden ( Duesseldorf Norden ) 1 0.000122 UNLIMITED
  Greifswald_Oldenburg ( Greifswald Oldenburg ) 1 0.059838 UNLIMITED
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 0.08031 UNLIMITED
  Saarbruecken_Oldenburg ( Saarbruecken Oldenburg ) 1 0.015668 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.003463 UNLIMITED
  Augsburg_Kempten ( Augsburg Kempten ) 1 0.001619 UNLIMITED
  Hamburg_Kiel ( Hamburg Kiel ) 1 0.674441 UNLIMITED
  Trier_Aachen ( Trier Aachen ) 1 0.019569 UNLIMITED
  Osnabrueck_Braunschweig ( Osnabrueck Braunschweig ) 1 0.023477 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 0.991004 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 3.122288 UNLIMITED
  Braunschweig_Muenster ( Braunschweig Muenster ) 1 0.078477 UNLIMITED
  Muenster_Aachen ( Muenster Aachen ) 1 0.075109 UNLIMITED
  Essen_Koeln ( Essen Koeln ) 1 0.890184 UNLIMITED
  Saarbruecken_Frankfurt ( Saarbruecken Frankfurt ) 1 6.185477 UNLIMITED
  Frankfurt_Greifswald ( Frankfurt Greifswald ) 1 27.041766 UNLIMITED
  Magdeburg_Essen ( Magdeburg Essen ) 1 0.018259 UNLIMITED
  Leipzig_Norden ( Leipzig Norden ) 1 0.014874 UNLIMITED
  Frankfurt_Muenster ( Frankfurt Muenster ) 1 40.247979 UNLIMITED
  Hannover_Greifswald ( Hannover Greifswald ) 1 2.224115 UNLIMITED
  Aachen_Fulda ( Aachen Fulda ) 1 0.046613 UNLIMITED
  Regensburg_Stuttgart ( Regensburg Stuttgart ) 1 0.033213 UNLIMITED
  Saarbruecken_Kiel ( Saarbruecken Kiel ) 1 0.003366 UNLIMITED
  Hamburg_Erfurt ( Hamburg Erfurt ) 1 0.829854 UNLIMITED
  Norden_Kaiserslautern ( Norden Kaiserslautern ) 1 0.000373 UNLIMITED
  Darmstadt_Greifswald ( Darmstadt Greifswald ) 1 1.631635 UNLIMITED
  Trier_Duesseldorf ( Trier Duesseldorf ) 1 0.000216 UNLIMITED
  Giessen_Flensburg ( Giessen Flensburg ) 1 0.000114 UNLIMITED
  Essen_Wuerzburg ( Essen Wuerzburg ) 1 0.048915 UNLIMITED
  Berlin_Darmstadt ( Berlin Darmstadt ) 1 7.424571 UNLIMITED
  Koeln_Norden ( Koeln Norden ) 1 0.019736 UNLIMITED
  Muenchen_Kempten ( Muenchen Kempten ) 1 0.059777 UNLIMITED
  Fulda_Kempten ( Fulda Kempten ) 1 0.000001 UNLIMITED
  Greifswald_Bayreuth ( Greifswald Bayreuth ) 1 0.001007 UNLIMITED
  Kempten_Bremen ( Kempten Bremen ) 1 0.000038 UNLIMITED
  Berlin_Augsburg ( Berlin Augsburg ) 1 0.03439 UNLIMITED
  Aachen_Freiburg ( Aachen Freiburg ) 1 0.000066 UNLIMITED
  Passau_Giessen ( Passau Giessen ) 1 0.000445 UNLIMITED
  Saarbruecken_Bremen ( Saarbruecken Bremen ) 1 0.006164 UNLIMITED
  Siegen_Flensburg ( Siegen Flensburg ) 1 0.000023 UNLIMITED
  Braunschweig_Ulm ( Braunschweig Ulm ) 1 0.000718 UNLIMITED
  Duesseldorf_Ulm ( Duesseldorf Ulm ) 1 0.000019 UNLIMITED
  Bayreuth_Chemnitz ( Bayreuth Chemnitz ) 1 0.018389 UNLIMITED
  Siegen_Darmstadt ( Siegen Darmstadt ) 1 0.08364 UNLIMITED
  Osnabrueck_Berlin ( Osnabrueck Berlin ) 1 0.233693 UNLIMITED
  Chemnitz_Bremerhaven ( Chemnitz Bremerhaven ) 1 0.029558 UNLIMITED
  Erfurt_Schwerin ( Erfurt Schwerin ) 1 0.065194 UNLIMITED
  Norden_Bremen ( Norden Bremen ) 1 0.000936 UNLIMITED
  Leipzig_Ulm ( Leipzig Ulm ) 1 0.003994 UNLIMITED
  Dresden_Hamburg ( Dresden Hamburg ) 1 1.365851 UNLIMITED
  Koeln_Erfurt ( Koeln Erfurt ) 1 2.757442 UNLIMITED
  Kaiserslautern_Magdeburg ( Kaiserslautern Magdeburg ) 1 0.029758 UNLIMITED
  Muenchen_Siegen ( Muenchen Siegen ) 1 0.140916 UNLIMITED
  Osnabrueck_Leipzig ( Osnabrueck Leipzig ) 1 3.273748 UNLIMITED
  Nuernberg_Osnabrueck ( Nuernberg Osnabrueck ) 1 0.086827 UNLIMITED
  Passau_Saarbruecken ( Passau Saarbruecken ) 1 0.000745 UNLIMITED
  Saarbruecken_Kempten ( Saarbruecken Kempten ) 1 0.000943 UNLIMITED
  Kiel_Frankfurt ( Kiel Frankfurt ) 1 1.243378 UNLIMITED
  Darmstadt_Kassel ( Darmstadt Kassel ) 1 2.919358 UNLIMITED
  Nuernberg_Leipzig ( Nuernberg Leipzig ) 1 18.910027 UNLIMITED
  Berlin_Passau ( Berlin Passau ) 1 0.019733 UNLIMITED
  Aachen_Kassel ( Aachen Kassel ) 1 0.312074 UNLIMITED
  Kiel_Wuerzburg ( Kiel Wuerzburg ) 1 0.000433 UNLIMITED
  Siegen_Koeln ( Siegen Koeln ) 1 0.05592 UNLIMITED
  Aachen_Hannover ( Aachen Hannover ) 1 0.277553 UNLIMITED
  Passau_Essen ( Passau Essen ) 1 0.001919 UNLIMITED
  Osnabrueck_Hannover ( Osnabrueck Hannover ) 1 0.190232 UNLIMITED
  Bremen_Giessen ( Bremen Giessen ) 1 0.033774 UNLIMITED
  Wuerzburg_Berlin ( Wuerzburg Berlin ) 1 0.121334 UNLIMITED
  Bremerhaven_Fulda ( Bremerhaven Fulda ) 1 0.000015 UNLIMITED
  Karlsruhe_Mannheim ( Karlsruhe Mannheim ) 1 0.037693 UNLIMITED
  Magdeburg_Hamburg ( Magdeburg Hamburg ) 1 0.01966 UNLIMITED
  Aachen_Regensburg ( Aachen Regensburg ) 1 0.265885 UNLIMITED
  Norden_Stuttgart ( Norden Stuttgart ) 1 0.001627 UNLIMITED
  Bremerhaven_Giessen ( Bremerhaven Giessen ) 1 0.000855 UNLIMITED
  Kassel_Fulda ( Kassel Fulda ) 1 0.08703 UNLIMITED
  Flensburg_Frankfurt ( Flensburg Frankfurt ) 1 0.422995 UNLIMITED
