?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany50-DFN-1month-200412

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 1month
  time  = 200412
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany50
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Aachen ( 6.04 50.76 )
  Augsburg ( 10.90 48.33 )
  Bayreuth ( 11.59 49.93 )
  Berlin ( 13.39 52.52 )
  Bielefeld ( 8.50 52.04 )
  Braunschweig ( 10.55 52.28 )
  Bremen ( 8.85 53.11 )
  Bremerhaven ( 8.58 53.54 )
  Chemnitz ( 12.93 50.84 )
  Darmstadt ( 8.65 49.89 )
  Dortmund ( 7.45 51.51 )
  Dresden ( 13.73 51.03 )
  Duesseldorf ( 6.77 51.25 )
  Erfurt ( 11.04 50.98 )
  Essen ( 7.02 51.46 )
  Flensburg ( 9.45 54.77 )
  Frankfurt ( 8.71 50.12 )
  Freiburg ( 7.80 47.98 )
  Fulda ( 9.69 50.56 )
  Giessen ( 8.67 50.57 )
  Greifswald ( 13.40 54.09 )
  Hamburg ( 9.99 53.57 )
  Hannover ( 9.72 52.38 )
  Kaiserslautern ( 7.75 49.43 )
  Karlsruhe ( 8.41 49.01 )
  Kassel ( 9.51 51.32 )
  Kempten ( 10.32 47.72 )
  Kiel ( 10.12 54.34 )
  Koblenz ( 7.52 50.40 )
  Koeln ( 6.87 50.94 )
  Konstanz ( 9.18 47.66 )
  Leipzig ( 12.38 51.34 )
  Magdeburg ( 11.64 52.14 )
  Mannheim ( 8.49 49.49 )
  Muenchen ( 11.57 48.15 )
  Muenster ( 7.60 51.97 )
  Norden ( 7.21 53.60 )
  Nuernberg ( 11.03 49.57 )
  Oldenburg ( 8.21 53.11 )
  Osnabrueck ( 8.03 52.28 )
  Passau ( 13.46 48.57 )
  Regensburg ( 12.09 49.00 )
  Saarbruecken ( 7.03 49.23 )
  Schwerin ( 11.45 53.55 )
  Siegen ( 8.03 50.91 )
  Stuttgart ( 9.10 48.74 )
  Trier ( 6.68 49.75 )
  Ulm ( 9.99 48.40 )
  Wesel ( 6.37 51.39 )
  Wuerzburg ( 9.97 49.78 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Konstanz_Greifswald ( Konstanz Greifswald ) 1 0.000003 UNLIMITED
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.020545 UNLIMITED
  Hamburg_Wuerzburg ( Hamburg Wuerzburg ) 1 0.017001 UNLIMITED
  Kassel_Giessen ( Kassel Giessen ) 1 0.18069 UNLIMITED
  Wuerzburg_Schwerin ( Wuerzburg Schwerin ) 1 0.003223 UNLIMITED
  Ulm_Kaiserslautern ( Ulm Kaiserslautern ) 1 0.000052 UNLIMITED
  Regensburg_Magdeburg ( Regensburg Magdeburg ) 1 0.009274 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 0.680942 UNLIMITED
  Frankfurt_Kaiserslautern ( Frankfurt Kaiserslautern ) 1 8.992017 UNLIMITED
  Bayreuth_Berlin ( Bayreuth Berlin ) 1 0.435736 UNLIMITED
  Magdeburg_Muenster ( Magdeburg Muenster ) 1 0.028716 UNLIMITED
  Erfurt_Norden ( Erfurt Norden ) 1 0.000286 UNLIMITED
  Magdeburg_Nuernberg ( Magdeburg Nuernberg ) 1 0.004223 UNLIMITED
  Osnabrueck_Bremen ( Osnabrueck Bremen ) 1 0.025671 UNLIMITED
  Dresden_Berlin ( Dresden Berlin ) 1 3.051633 UNLIMITED
  Passau_Oldenburg ( Passau Oldenburg ) 1 0.015161 UNLIMITED
  Freiburg_Kaiserslautern ( Freiburg Kaiserslautern ) 1 0.000402 UNLIMITED
  Schwerin_Essen ( Schwerin Essen ) 1 0.015428 UNLIMITED
  Bremerhaven_Berlin ( Bremerhaven Berlin ) 1 0.087835 UNLIMITED
  Muenster_Karlsruhe ( Muenster Karlsruhe ) 1 0.191152 UNLIMITED
  Passau_Fulda ( Passau Fulda ) 1 0.000039 UNLIMITED
  Duesseldorf_Flensburg ( Duesseldorf Flensburg ) 1 0.000456 UNLIMITED
  Bayreuth_Braunschweig ( Bayreuth Braunschweig ) 1 0.222818 UNLIMITED
  Kaiserslautern_Frankfurt ( Kaiserslautern Frankfurt ) 1 73.537249 UNLIMITED
  Giessen_Siegen ( Giessen Siegen ) 1 0.004958 UNLIMITED
  Greifswald_Darmstadt ( Greifswald Darmstadt ) 1 2.474437 UNLIMITED
  Karlsruhe_Magdeburg ( Karlsruhe Magdeburg ) 1 0.011085 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 4.044697 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 55.43194 UNLIMITED
  Bremen_Greifswald ( Bremen Greifswald ) 1 0.031046 UNLIMITED
  Muenchen_Kaiserslautern ( Muenchen Kaiserslautern ) 1 0.276157 UNLIMITED
  Wuerzburg_Bremerhaven ( Wuerzburg Bremerhaven ) 1 0.000424 UNLIMITED
  Kassel_Erfurt ( Kassel Erfurt ) 1 4.674803 UNLIMITED
  Bayreuth_Duesseldorf ( Bayreuth Duesseldorf ) 1 0.000164 UNLIMITED
  Saarbruecken_Siegen ( Saarbruecken Siegen ) 1 0.001404 UNLIMITED
  Darmstadt_Osnabrueck ( Darmstadt Osnabrueck ) 1 0.924508 UNLIMITED
  Essen_Kiel ( Essen Kiel ) 1 0.01992 UNLIMITED
  Muenster_Bremen ( Muenster Bremen ) 1 0.14371 UNLIMITED
  Regensburg_Schwerin ( Regensburg Schwerin ) 1 0.01669 UNLIMITED
  Siegen_Osnabrueck ( Siegen Osnabrueck ) 1 0.000944 UNLIMITED
  Berlin_Magdeburg ( Berlin Magdeburg ) 1 0.500616 UNLIMITED
  Oldenburg_Bremen ( Oldenburg Bremen ) 1 0.42618 UNLIMITED
  Mannheim_Muenster ( Mannheim Muenster ) 1 0.001498 UNLIMITED
  Bayreuth_Kassel ( Bayreuth Kassel ) 1 0.026879 UNLIMITED
  Berlin_Freiburg ( Berlin Freiburg ) 1 0.000258 UNLIMITED
  Giessen_Greifswald ( Giessen Greifswald ) 1 0.003794 UNLIMITED
  Konstanz_Koeln ( Konstanz Koeln ) 1 0.000009 UNLIMITED
  Frankfurt_Darmstadt ( Frankfurt Darmstadt ) 1 6.949033 UNLIMITED
  Kaiserslautern_Koeln ( Kaiserslautern Koeln ) 1 1.000664 UNLIMITED
  Muenchen_Passau ( Muenchen Passau ) 1 0.126243 UNLIMITED
  Duesseldorf_Kempten ( Duesseldorf Kempten ) 1 0.00008 UNLIMITED
  Magdeburg_Erfurt ( Magdeburg Erfurt ) 1 1.093506 UNLIMITED
  Freiburg_Bremen ( Freiburg Bremen ) 1 0.000003 UNLIMITED
  Ulm_Hamburg ( Ulm Hamburg ) 1 0.000006 UNLIMITED
  Saarbruecken_Koeln ( Saarbruecken Koeln ) 1 0.087959 UNLIMITED
  Freiburg_Regensburg ( Freiburg Regensburg ) 1 0.000018 UNLIMITED
  Augsburg_Duesseldorf ( Augsburg Duesseldorf ) 1 0.000158 UNLIMITED
  Chemnitz_Duesseldorf ( Chemnitz Duesseldorf ) 1 0.032537 UNLIMITED
  Berlin_Wuerzburg ( Berlin Wuerzburg ) 1 0.151164 UNLIMITED
  Regensburg_Osnabrueck ( Regensburg Osnabrueck ) 1 0.012685 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.064584 UNLIMITED
  Erfurt_Hannover ( Erfurt Hannover ) 1 0.357771 UNLIMITED
  Braunschweig_Fulda ( Braunschweig Fulda ) 1 0.005101 UNLIMITED
  Nuernberg_Kaiserslautern ( Nuernberg Kaiserslautern ) 1 0.031982 UNLIMITED
  Koeln_Darmstadt ( Koeln Darmstadt ) 1 3.253856 UNLIMITED
  Erfurt_Frankfurt ( Erfurt Frankfurt ) 1 60.589526 UNLIMITED
  Essen_Darmstadt ( Essen Darmstadt ) 1 2.298479 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.187801 UNLIMITED
  Konstanz_Nuernberg ( Konstanz Nuernberg ) 1 0.000004 UNLIMITED
  Siegen_Kassel ( Siegen Kassel ) 1 0.011131 UNLIMITED
  Oldenburg_Greifswald ( Oldenburg Greifswald ) 1 0.031675 UNLIMITED
  Konstanz_Oldenburg ( Konstanz Oldenburg ) 1 0.000003 UNLIMITED
  Darmstadt_Karlsruhe ( Darmstadt Karlsruhe ) 1 0.460159 UNLIMITED
  Kempten_Norden ( Kempten Norden ) 1 0.000009 UNLIMITED
  Essen_Regensburg ( Essen Regensburg ) 1 0.028093 UNLIMITED
  Dortmund_Oldenburg ( Dortmund Oldenburg ) 1 0.062224 UNLIMITED
  Duesseldorf_Norden ( Duesseldorf Norden ) 1 0.000387 UNLIMITED
  Greifswald_Oldenburg ( Greifswald Oldenburg ) 1 0.065089 UNLIMITED
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 0.069848 UNLIMITED
  Saarbruecken_Oldenburg ( Saarbruecken Oldenburg ) 1 0.022801 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.178616 UNLIMITED
  Augsburg_Kempten ( Augsburg Kempten ) 1 0.001787 UNLIMITED
  Hamburg_Kiel ( Hamburg Kiel ) 1 0.924308 UNLIMITED
  Trier_Aachen ( Trier Aachen ) 1 0.007035 UNLIMITED
  Osnabrueck_Braunschweig ( Osnabrueck Braunschweig ) 1 0.019151 UNLIMITED
